"location","reference_date","horizon","target_end_date","output_type","output_type_id","value"
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[3.6,3.7)",0.0214
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[3.7,3.8)",0.0189
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[3.8,3.9)",0.0198
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[3.9,4)",0.0176
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[4,4.1)",0.017
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[4.1,4.2)",0.0154
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[4.2,4.3)",0.0174
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[4.3,4.4)",0.0163
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[4.4,4.5)",0.0111
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[4.5,4.6)",0.0128
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[4.6,4.7)",0.0149
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[4.7,4.8)",0.01
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[4.8,4.9)",0.0113
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[4.9,5)",0.0103
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[5,5.1)",0.0106
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[5.1,5.2)",0.0104
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[5.2,5.3)",0.0107
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[5.3,5.4)",0.0089
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[5.4,5.5)",0.009
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[5.5,5.6)",0.0076
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[5.6,5.7)",0.0083
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[5.7,5.8)",0.0072
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[5.8,5.9)",0.0056
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[5.9,6)",0.0066
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[6,6.1)",0.0051
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[6.1,6.2)",0.0058
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[6.2,6.3)",0.0048
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[6.3,6.4)",0.0041
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[6.4,6.5)",0.0048
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[6.5,6.6)",0.0032
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[6.6,6.7)",0.0036
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[6.7,6.8)",0.0028
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[6.8,6.9)",0.0035
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[6.9,7)",0.0025
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[7,7.1)",0.0031
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[7.1,7.2)",0.0024
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[7.2,7.3)",0.0034
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[7.3,7.4)",0.0037
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[7.4,7.5)",0.0017
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[7.5,7.6)",0.0023
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[7.6,7.7)",0.0021
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[7.7,7.8)",0.0029
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[7.8,7.9)",0.0018
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[7.9,8)",0.0018
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[8,8.1)",0.0011
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[8.1,8.2)",0.0011
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[8.2,8.3)",8e-04
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[8.3,8.4)",0.0012
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[8.4,8.5)",0.0014
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[8.5,8.6)",0.001
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[8.6,8.7)",0.001
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[8.7,8.8)",0.0011
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[8.8,8.9)",0.0011
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[8.9,9)",9e-04
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[9,9.1)",0.001
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[9.1,9.2)",6e-04
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[9.2,9.3)",5e-04
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[9.3,9.4)",4e-04
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[9.4,9.5)",5e-04
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[9.5,9.6)",6e-04
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[9.6,9.7)",4e-04
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[9.7,9.8)",8e-04
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[9.8,9.9)",9e-04
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[9.9,10)",2e-04
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[10,10.1)",9e-04
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[10.1,10.2)",9e-04
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[10.2,10.3)",0
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[10.3,10.4)",2e-04
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[10.4,10.5)",3e-04
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[10.5,10.6)",4e-04
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[10.6,10.7)",9.99999999999999e-05
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[10.7,10.8)",2e-04
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[10.8,10.9)",9.99999999999999e-05
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[10.9,11)",2e-04
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[11,11.1)",4e-04
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[11.1,11.2)",4e-04
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[11.2,11.3)",2e-04
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[11.3,11.4)",3e-04
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[11.4,11.5)",3e-04
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[11.5,11.6)",0
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[11.6,11.7)",4e-04
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[11.7,11.8)",3e-04
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[11.8,11.9)",2e-04
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[11.9,12)",2e-04
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[12,12.1)",0
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[12.1,12.2)",9.99999999999999e-05
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[12.2,12.3)",2e-04
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[12.3,12.4)",9.99999999999999e-05
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[12.4,12.5)",2e-04
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[12.5,12.6)",9.99999999999999e-05
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[12.6,12.7)",4e-04
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[12.7,12.8)",9.99999999999999e-05
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[12.8,12.9)",9.99999999999999e-05
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[12.9,13)",3e-04
"HHS Region 6","2014-11-02",2,"2014-11-16","pmf","[13,100)",0.0019
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[0,0.1)",0
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[0.1,0.2)",0
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[0.2,0.3)",0
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[0.3,0.4)",3e-04
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[0.4,0.5)",3e-04
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[0.5,0.6)",8e-04
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[0.6,0.7)",0.0023
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[0.7,0.8)",0.0034
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[0.8,0.9)",0.0066
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[0.9,1)",0.0079
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[1,1.1)",0.0098
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[1.1,1.2)",0.0105
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[1.2,1.3)",0.0156
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[1.3,1.4)",0.0196
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[1.4,1.5)",0.0198
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[1.5,1.6)",0.0229
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[1.6,1.7)",0.0217
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[1.7,1.8)",0.0279
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[1.8,1.9)",0.0264
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[1.9,2)",0.0272
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[2,2.1)",0.0271
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[2.1,2.2)",0.0251
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[2.2,2.3)",0.0308
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[2.3,2.4)",0.0258
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[2.4,2.5)",0.0246
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[2.5,2.6)",0.0276
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[2.6,2.7)",0.027
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[2.7,2.8)",0.026
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[2.8,2.9)",0.0257
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[2.9,3)",0.0217
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[3,3.1)",0.0248
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[3.1,3.2)",0.0226
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[3.2,3.3)",0.0206
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[3.3,3.4)",0.0228
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[3.4,3.5)",0.0183
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[3.5,3.6)",0.0192
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[3.6,3.7)",0.019
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[3.7,3.8)",0.0151
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[3.8,3.9)",0.0188
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[3.9,4)",0.0156
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[4,4.1)",0.012
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[4.1,4.2)",0.0135
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[4.2,4.3)",0.0141
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[4.3,4.4)",0.0123
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[4.4,4.5)",0.0135
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[4.5,4.6)",0.0131
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[4.6,4.7)",0.013
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[4.7,4.8)",0.0108
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[4.8,4.9)",0.0101
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[4.9,5)",0.0109
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[5,5.1)",0.0095
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[5.1,5.2)",0.0088
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[5.2,5.3)",0.0092
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[5.3,5.4)",0.0079
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[5.4,5.5)",0.0075
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[5.5,5.6)",0.0055
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[5.6,5.7)",0.0059
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[5.7,5.8)",0.0072
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[5.8,5.9)",0.0071
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[5.9,6)",0.0055
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[6,6.1)",0.0052
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[6.1,6.2)",0.0045
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[6.2,6.3)",0.0052
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[6.3,6.4)",0.0051
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[6.4,6.5)",0.0053
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[6.5,6.6)",0.0044
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[6.6,6.7)",0.0043
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[6.7,6.8)",0.0046
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[6.8,6.9)",0.0046
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[6.9,7)",0.0038
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[7,7.1)",0.0037
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[7.1,7.2)",0.0042
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[7.2,7.3)",0.0035
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[7.3,7.4)",0.0037
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[7.4,7.5)",0.0027
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[7.5,7.6)",0.004
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[7.6,7.7)",0.0028
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[7.7,7.8)",0.0022
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[7.8,7.9)",0.0027
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[7.9,8)",0.0022
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[8,8.1)",0.0019
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[8.1,8.2)",0.002
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[8.2,8.3)",0.0016
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[8.3,8.4)",0.0013
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[8.4,8.5)",0.0018
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[8.5,8.6)",0.0022
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[8.6,8.7)",0.0017
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[8.7,8.8)",0.0013
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[8.8,8.9)",0.001
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[8.9,9)",0.0011
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[9,9.1)",9e-04
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[9.1,9.2)",0.0014
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[9.2,9.3)",0.0014
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[9.3,9.4)",0.001
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[9.4,9.5)",0.0013
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[9.5,9.6)",6e-04
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[9.6,9.7)",0.001
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[9.7,9.8)",5e-04
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[9.8,9.9)",8e-04
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[9.9,10)",9e-04
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[10,10.1)",6e-04
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[10.1,10.2)",4e-04
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[10.2,10.3)",6e-04
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[10.3,10.4)",4e-04
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[10.4,10.5)",5e-04
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[10.5,10.6)",5e-04
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[10.6,10.7)",3e-04
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[10.7,10.8)",7e-04
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[10.8,10.9)",8e-04
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[10.9,11)",3e-04
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[11,11.1)",5e-04
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[11.1,11.2)",6e-04
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[11.2,11.3)",2e-04
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[11.3,11.4)",7e-04
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[11.4,11.5)",4e-04
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[11.5,11.6)",7e-04
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[11.6,11.7)",4e-04
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[11.7,11.8)",3e-04
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[11.8,11.9)",1e-04
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[11.9,12)",6e-04
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[12,12.1)",3e-04
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[12.1,12.2)",2e-04
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[12.2,12.3)",2e-04
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[12.3,12.4)",1e-04
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[12.4,12.5)",2e-04
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[12.5,12.6)",2e-04
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[12.6,12.7)",8e-04
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[12.7,12.8)",5e-04
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[12.8,12.9)",2e-04
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[12.9,13)",2e-04
"HHS Region 6","2014-11-02",3,"2014-11-23","pmf","[13,100)",0.0045
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[0,0.1)",0
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[0.1,0.2)",0
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[0.2,0.3)",0
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[0.3,0.4)",3e-04
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[0.4,0.5)",9.99999999999999e-05
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[0.5,0.6)",0.0015
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[0.6,0.7)",0.0022
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[0.7,0.8)",0.0038
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[0.8,0.9)",0.0055
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[0.9,1)",0.0075
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[1,1.1)",0.0094
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[1.1,1.2)",0.0111
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[1.2,1.3)",0.013
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[1.3,1.4)",0.0143
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[1.4,1.5)",0.0172
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[1.5,1.6)",0.0192
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[1.6,1.7)",0.0201
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[1.7,1.8)",0.0198
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[1.8,1.9)",0.0242
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[1.9,2)",0.02
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[2,2.1)",0.0239
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[2.1,2.2)",0.022
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[2.2,2.3)",0.0248
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[2.3,2.4)",0.0244
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[2.4,2.5)",0.0238
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[2.5,2.6)",0.0242
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[2.6,2.7)",0.0241
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[2.7,2.8)",0.0231
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[2.8,2.9)",0.0222
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[2.9,3)",0.0233
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[3,3.1)",0.0222
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[3.1,3.2)",0.0205
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[3.2,3.3)",0.0198
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[3.3,3.4)",0.0183
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[3.4,3.5)",0.018
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[3.5,3.6)",0.0192
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[3.6,3.7)",0.0172
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[3.7,3.8)",0.0154
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[3.8,3.9)",0.0155
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[3.9,4)",0.0158
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[4,4.1)",0.0158
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[4.1,4.2)",0.0173
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[4.2,4.3)",0.014
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[4.3,4.4)",0.0149
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[4.4,4.5)",0.012
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[4.5,4.6)",0.0139
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[4.6,4.7)",0.0113
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[4.7,4.8)",0.0118
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[4.8,4.9)",0.0119
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[4.9,5)",0.0093
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[5,5.1)",0.009
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[5.1,5.2)",0.0093
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[5.2,5.3)",0.0085
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[5.3,5.4)",0.0084
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[5.4,5.5)",0.0072
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[5.5,5.6)",0.0073
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[5.6,5.7)",0.0092
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[5.7,5.8)",0.007
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[5.8,5.9)",0.0084
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[5.9,6)",0.0073
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[6,6.1)",0.007
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[6.1,6.2)",0.0077
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[6.2,6.3)",0.0061
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[6.3,6.4)",0.0071
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[6.4,6.5)",0.0058
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[6.5,6.6)",0.0051
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[6.6,6.7)",0.005
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[6.7,6.8)",0.0056
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[6.8,6.9)",0.006
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[6.9,7)",0.0036
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[7,7.1)",0.005
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[7.1,7.2)",0.0038
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[7.2,7.3)",0.0036
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[7.3,7.4)",0.0042
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[7.4,7.5)",0.0032
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[7.5,7.6)",0.004
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[7.6,7.7)",0.0026
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[7.7,7.8)",0.0039
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[7.8,7.9)",0.0033
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[7.9,8)",0.0031
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[8,8.1)",0.0028
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[8.1,8.2)",0.0036
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[8.2,8.3)",0.0022
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[8.3,8.4)",0.0026
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[8.4,8.5)",0.0026
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[8.5,8.6)",0.0023
"HHS Region 6","2014-11-02",4,"2014-11-30","pmf","[8.6,8.7)",0.0031
